0,39,86,186,375,845,2533,7405,36503,1087708,3443352,720513,91983,36321,20756,14180,9213,6506,5103,3707,2866,1745,1197,973,763,517,470,360,247,223,165,111,65,47,25,14,19,9,6,5,1,3,2,1,1,1,2,3,2,1,2,2,0,2,3,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,60,118,293,527,1271,3740,11056,75183,720513,2142678,618510,109026,44999,19051,10059,6411,5052,4212,3149,2454,1778,1332,997,877,783,616,493,411,338,239,202,98,87,50,26,16,17,18,9,5,3,2,1,2,3,2,1,1,2,1,0,2,2,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,53,73,161,340,796,2137,5875,30744,91983,618510,1395756,347692,120787,56289,26041,12123,7307,5386,3775,3078,2514,2624,2524,1998,1584,1549,976,704,615,408,329,303,246,151,91,67,43,35,17,10,14,5,9,6,3,2,4,2,5,2,2,2,2,1,0,2,1,0,1,0,1,1,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,47,75,124,249,488,1335,3432,15057,36321,109026,347692,563970,263884,125110,59888,30162,14135,8250,5056,3810,3281,2656,2121,2032,1414,1064,1339,1243,1044,590,541,527,450,315,233,152,120,77,58,36,19,17,9,2,4,4,3,3,3,4,5,0,2,0,1,3,0,2,1,1,1,0,2,0,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,23,58,97,171,359,896,2262,10344,20756,44999,120787,263884,468068,266019,122250,60176,30638,15296,8680,5405,3608,3392,3756,2815,2056,1820,1303,1032,1250,1319,1296,1203,785,453,435,385,238,208,193,135,86,54,91,66,84,13,2,4,5,4,6,1,2,1,1,1,2,1,2,3,1,2,0,0,1,0,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,43,71,166,291,671,1600,5721,14180,19051,56289,125110,266019,483630,256028,122505,58984,29345,16442,9900,5821,4316,3301,2890,2734,2483,2146,1722,1500,1139,897,824,716,639,674,790,819,537,265,193,169,164,92,59,48,52,31,27,25,15,4,6,7,3,0,2,0,2,2,0,2,0,1,1,0,0,1,2,2,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,38,49,113,218,500,1171,2976,9213,10059,26041,59888,122250,256028,430306,241437,111281,53547,27244,16136,9596,6371,4537,3577,2982,2808,2693,2292,1802,1375,1071,882,884,822,677,591,481,511,520,337,286,216,131,114,68,62,41,33,25,27,13,13,7,4,2,3,3,5,1,0,2,4,1,1,2,0,1,0,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,18,38,96,168,370,838,2067,6506,6411,12123,30162,60176,122505,241437,371752,217787,98554,47435,26002,14705,9648,6095,4294,3672,3550,2965,2830,2367,2040,1623,1195,873,851,667,621,488,452,401,399,353,295,279,182,136,79,55,47,25,14,14,23,24,11,30,31,40,59,2,0,3,2,0,2,1,1,1,1,1,0,0,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,19,28,61,131,259,684,1599,5103,5052,7307,14135,30638,58984,111281,217787,340724,192583,86459,43799,23591,13948,8824,5779,4556,4002,3236,3107,2825,2484,2395,1937,1408,1048,803,926,760,634,558,381,413,412,335,308,257,180,114,75,61,28,35,32,9,9,9,20,18,26,20,23,13,4,2,0,5,0,0,1,2,1,0,2,3,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,12,26,62,115,211,502,1213,3707,4212,5386,8250,15296,29345,53547,98554,192583,326642,173728,81520,39498,22148,12861,8026,5408,4284,3389,3020,2680,2495,2426,2460,2287,1878,1507,1201,861,582,590,436,470,382,421,360,314,318,234,150,111,74,61,64,65,38,15,12,11,13,10,8,7,8,8,7,2,3,2,0,1,0,2,1,1,1,1,2,0,0,0,0,1,1,0,0,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,13,19,35,77,162,360,936,2866,3149,3775,5056,8680,16442,27244,47435,86459,173728,277856,151748,69349,37196,19762,11312,7297,4806,3345,2772,2457,2210,2100,2236,2191,2092,1946,1994,1566,1164,757,596,474,408,388,345,342,319,333,287,178,144,90,59,44,39,33,19,27,14,16,8,1,4,7,3,2,2,4,5,3,2,2,1,0,0,0,1,1,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,8,18,21,66,133,278,767,1745,2454,3078,3810,5405,9900,16136,26002,43799,81520,151748,248552,121099,63170,34194,19782,11130,7079,4601,3327,2657,2242,2037,1897,1864,1997,2083,1981,1790,1662,1323,967,798,619,521,415,365,330,292,338,310,262,194,144,57,43,42,17,29,39,26,26,28,11,6,22,8,2,9,2,3,12,7,5,0,0,1,0,2,1,0,3,2,0,0,2,0,0,2,3,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,13,22,47,78,198,560,1197,1778,2514,3281,3608,5821,9596,14705,23591,39498,69349,121099,162426,94424,49245,28576,17872,10789,6566,4195,3015,2261,1952,1903,1662,1754,1658,1780,1730,1589,1429,1253,1108,858,800,630,465,429,410,331,249,275,248,185,136,78,62,36,28,69,33,13,20,11,3,18,20,16,25,17,3,1,2,3,2,1,1,0,0,2,1,0,0,1,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,3,9,18,30,79,150,374,973,1332,2624,2656,3392,4316,6371,9648,13948,22148,37196,63170,94424,135074,76351,42197,25029,17039,10585,7358,4480,2962,2178,1828,1579,1580,1486,1569,1746,1799,1689,1499,1370,1060,964,971,870,799,601,531,418,307,281,234,220,186,111,60,49,48,58,44,16,30,25,42,8,4,6,4,13,6,1,6,2,3,2,2,1,1,3,0,1,1,0,0,0,4,2,2,2,0,1,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,13,20,22,50,118,262,763,997,2524,2121,3756,3301,4537,6095,8824,12861,19762,34194,49245,76351,105150,62907,35922,21841,14100,9870,7433,4618,2933,2064,1687,1458,1354,1416,1379,1581,1731,1741,1591,1246,986,878,910,908,809,673,504,469,314,269,289,254,189,120,66,48,33,26,46,25,38,34,44,5,13,6,4,3,4,8,3,1,0,2,1,2,1,2,1,3,0,0,0,1,2,2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,3,5,16,35,91,205,517,877,1998,2032,2815,2890,3577,4294,5779,8026,11312,19782,28576,42197,62907,89096,52555,31315,18969,12682,8722,6636,4567,2864,2039,1581,1347,1315,1177,1303,1517,1623,1808,1550,1190,918,818,805,772,790,703,595,543,371,340,271,259,211,162,85,45,45,26,14,19,26,17,23,20,8,12,5,7,5,5,3,3,1,5,0,0,1,1,0,2,0,0,2,2,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
