0,3,4,31,101,734,2965,3306,5413,9174,7326,7158,11448,18640,31348,58435,94394,46083,19603,9962,5876,5046,5560,5548,4580,4045,3219,2190,1811,1546,2241,2714,1743,703,252,127,97,74,70,75,66,48,24,17,17,14,13,6,6,5,2,2,0,0,2,0,2,2,0,1,1,0,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,18,52,318,1436,2812,3369,7423,7492,5878,6480,9976,15159,24356,46083,73432,37266,16055,8487,5721,5623,5444,5021,4182,3566,2975,2240,1714,1477,1821,2688,1846,638,219,123,93,75,58,48,81,39,23,17,13,13,11,11,8,5,5,4,2,2,2,1,2,0,2,3,3,1,2,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,5,18,22,143,895,2681,2795,5622,7281,6110,4980,6430,8545,12401,19603,37266,59094,29241,13466,8200,6289,5428,5093,4548,3826,3422,2899,2370,1645,1553,1743,2651,2001,631,187,137,103,64,60,37,41,28,26,16,15,14,15,13,12,6,4,4,5,5,0,3,5,6,2,1,3,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,6,10,79,536,1833,2045,3093,6003,6800,5090,4889,6227,7027,9962,16055,29241,49188,25000,12636,7907,5750,5269,4939,4235,3625,3030,2935,2419,1664,1423,1845,2520,1711,597,204,119,114,83,49,50,41,35,23,25,15,8,11,12,8,5,7,4,2,3,3,3,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12,12,32,276,985,1546,1976,4126,6201,6306,4563,4834,5445,5876,8487,13466,25000,42206,22987,12071,7232,5444,4765,4528,4070,3316,2807,2615,2368,1594,1449,2151,2425,1493,549,196,127,95,99,66,53,34,29,23,20,28,12,8,15,12,7,8,4,5,3,1,3,4,2,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,7,6,17,171,603,1321,1599,2798,4256,6025,6321,4965,4799,5046,5721,8200,12636,22987,40124,22531,11101,6494,4917,4577,4174,3981,3146,2750,2522,2300,1713,1708,2300,2144,1241,372,160,120,101,110,87,59,34,39,29,23,22,18,11,15,17,8,6,5,5,4,3,2,2,3,0,0,1,0,2,1,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,7,6,14,156,289,883,1361,1875,3629,3943,5754,6160,5915,5560,5623,6289,7907,12071,22531,43620,21202,10045,6139,4787,4401,3993,3753,3103,2660,2490,2273,1865,1999,2504,1955,965,247,171,140,93,118,109,66,40,26,32,18,25,18,11,10,14,6,11,7,3,6,5,2,1,3,3,0,1,3,2,2,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,12,6,9,22,186,428,1204,1461,3117,3123,3732,5222,5147,5548,5444,5428,5750,7232,11101,21202,39094,19116,8947,5788,4697,4231,3807,3427,2998,2687,2513,2081,2197,2355,2334,1423,682,235,193,137,94,75,72,40,38,35,34,32,18,12,17,9,19,5,10,11,3,7,7,3,1,4,2,2,1,2,0,2,4,4,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,4,10,15,110,208,726,1228,2126,2921,2964,3406,4518,4580,5021,5093,5269,5444,6494,10045,19116,34102,16999,8499,5403,4471,3868,3443,3420,2916,2638,2399,2317,2393,2400,2024,1084,422,192,166,135,97,90,62,44,43,34,28,30,15,17,20,14,13,8,7,8,1,4,3,2,2,3,1,2,2,1,3,4,2,0,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,12,5,19,59,91,369,979,1371,2589,2614,2543,3344,4045,4182,4548,4939,4765,4917,6139,8947,16999,30724,15178,7568,5418,4523,3760,3414,3334,2894,2766,2531,2418,2474,2431,1503,753,270,195,197,131,99,68,54,48,32,31,24,35,25,14,17,12,16,14,9,7,7,6,3,5,2,2,4,3,4,3,1,0,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,8,8,5,33,88,232,522,1012,1980,2809,2257,2290,3219,3566,3826,4235,4528,4577,4787,5788,8499,15178,27444,13838,6707,5096,4126,3653,3430,3268,3006,3094,2641,2719,2736,1911,1085,462,233,204,177,150,115,79,55,45,35,25,27,25,39,13,11,16,12,17,14,8,8,8,7,4,5,5,4,1,3,1,4,2,1,2,2,1,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,5,3,3,9,59,125,225,740,1330,2874,2452,2059,2190,2975,3422,3625,4070,4174,4401,4697,5403,7568,13838,27008,12265,5956,4495,3986,3496,3512,3496,3554,3362,3017,3202,2142,1470,749,303,217,201,160,98,73,65,59,45,46,38,25,17,17,21,14,13,13,11,9,6,5,4,3,3,3,1,2,4,2,1,1,0,2,2,1,2,0,0,3,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,2,6,6,8,109,69,110,295,956,1862,3023,1892,1811,2240,2899,3030,3316,3981,3993,4231,4471,5418,6707,12265,25082,11078,5736,4274,3876,3771,3768,3868,3880,3526,3462,2686,1821,1154,428,314,217,197,124,96,81,69,45,52,33,37,32,24,20,19,15,12,15,14,10,6,11,13,1,6,6,3,0,1,1,2,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,6,10,107,53,167,187,418,1261,2329,2712,1546,1714,2370,2935,2807,3146,3753,3807,3868,4523,5096,5956,11078,22428,9647,5484,4437,4205,4102,4260,4106,4209,3787,3178,2251,1564,696,438,242,230,177,146,96,67,58,59,43,31,40,27,25,14,20,18,7,12,17,10,11,14,4,3,4,3,7,3,4,0,1,1,1,1,2,0,2,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,6,4,39,24,87,132,194,565,1369,2652,2241,1477,1645,2419,2615,2750,3103,3427,3443,3760,4126,4495,5736,9647,19334,9068,5352,4461,4421,4610,4533,4476,4330,3419,2607,1901,972,552,345,284,205,139,102,101,59,56,52,42,37,29,35,27,19,19,19,10,12,10,12,18,3,4,7,4,3,2,3,1,1,1,2,2,2,3,2,1,2,2,0,1,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,4,6,8,27,31,118,77,181,614,1458,2714,1821,1553,1664,2368,2522,2660,2998,3420,3414,3653,3986,4274,5484,9068,16094,8217,5486,4690,5021,5100,4787,4679,3984,3062,2316,1368,732,371,248,234,171,132,110,89,84,56,59,43,26,37,22,24,20,21,14,24,14,10,11,10,6,10,7,6,4,2,3,5,0,4,0,3,2,1,0,1,2,1,1,1,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,1,4,8,14,68,128,77,124,193,641,1743,2688,1743,1423,1594,2300,2490,2687,2916,3334,3430,3496,3876,4437,5352,8217,14786,8438,5918,5339,5589,5145,4760,4680,3773,2826,1809,1005,580,364,274,214,201,151,100,106,73,63,54,40,38,40,26,28,17,17,18,8,13,14,13,8,4,3,8,6,2,1,5,1,3,1,3,1,0,0,3,2,1,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,3,2,2,11,52,28,71,121,105,202,703,1846,2651,1845,1449,1713,2273,2513,2638,2894,3268,3512,3771,4205,4461,5486,8438,15170,9242,6326,5991,6119,5390,5230,4767,3431,2320,1309,721,442,336,228,210,158,133,94,83,57,60,46,48,44,40,30,16,19,24,14,21,13,14,8,6,5,7,5,3,6,1,3,3,3,2,2,2,2,1,2,1,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,1,8,5,9,25,27,50,73,100,108,252,638,2001,2520,2151,1708,1865,2081,2399,2766,3006,3496,3768,4102,4421,4690,5918,9242,17346,10181,6968,6805,6495,6195,5543,4241,3096,1725,840,599,338,277,237,207,133,146,109,96,83,55,48,35,39,28,24,28,18,20,15,11,9,12,10,11,9,8,4,5,2,1,2,2,1,3,1,2,3,2,3,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,2,3,1,6,22,14,37,53,64,67,127,219,631,1711,2425,2300,1999,2197,2317,2531,3094,3554,3868,4260,4610,5021,5339,6326,10181,21212,11493,8137,8159,7257,6787,5473,3881,2336,1167,696,468,336,260,238,179,164,151,97,95,69,53,51,42,46,35,35,32,25,19,23,18,20,16,14,7,6,1,5,6,4,3,4,2,5,2,3,7,2,4,1,1,1,1,0,1,1,2,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,7,3,10,19,22,35,61,59,97,123,187,597,1493,2144,2504,2355,2393,2418,2641,3362,3880,4106,4533,5100,5589,5991,6968,11493,24228,13283,10523,9302,8082,6645,5202,3102,1583,886,655,502,365,258,224,209,169,138,116,88,74,60,38,42,35,45,35,32,21,14,17,21,17,17,14,12,6,7,9,7,3,1,2,3,6,2,3,1,2,0,2,1,1,0,2,0,3,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,4,4,4,2,3,6,16,25,40,60,74,93,137,204,549,1241,1955,2334,2400,2474,2719,3017,3526,4209,4476,4787,5145,6119,6805,8137,13283,31944,19781,13164,10452,8382,6541,4222,2202,1176,766,615,426,353,234,207,190,127,118,96,87,71,55,42,44,43,31,33,32,20,21,22,16,23,12,9,10,7,5,3,0,3,2,4,3,1,5,3,0,2,3,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,2,4,2,6,18,20,57,54,70,75,103,119,196,372,965,1423,2024,2431,2736,3202,3462,3787,4330,4679,4760,5390,6495,8159,10523,19781,89244,40997,16626,11467,9049,5666,3179,1613,1050,774,599,470,346,295,212,197,151,155,106,67,80,64,52,38,32,36,30,24,21,14,19,16,11,13,11,8,12,9,3,4,4,1,3,5,5,1,5,0,1,3,4,2,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2,2,4,7,33,17,48,24,75,58,64,114,127,160,247,682,1084,1503,1911,2142,2686,3178,3419,3984,4680,5230,6195,7257,9302,13164,40997,179386,75030,21988,13797,8248,4598,2349,1509,1097,804,653,461,389,314,247,161,160,141,95,83,74,45,44,38,54,34,28,29,28,18,20,13,12,12,9,8,7,6,4,6,2,2,1,6,3,2,2,2,3,0,1,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,2,5,4,5,39,60,35,66,48,60,83,95,120,171,235,422,753,1085,1470,1821,2251,2607,3062,3773,4767,5543,6787,8082,10452,16626,75030,250056,111736,32231,14169,7098,3761,2110,1627,1163,897,707,504,397,287,248,159,140,126,96,84,57,50,61,51,30,37,35,26,20,17,14,16,10,14,7,7,6,7,3,6,5,0,3,6,4,3,3,3,2,4,2,2,0,3,1,0,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,3,1,4,7,61,41,57,48,81,37,49,99,101,140,193,192,270,462,749,1154,1564,1901,2316,2826,3431,4241,5473,6645,8382,11467,21988,111736,313022,156666,40354,13130,6500,3673,2322,1718,1389,1125,859,608,451,330,249,205,160,120,103,73,69,64,38,53,35,31,30,24,26,17,17,18,15,7,9,12,9,5,4,6,3,2,2,4,4,2,2,0,2,0,2,0,2,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,4,2,0,2,13,29,41,24,39,41,50,66,110,93,137,166,195,233,303,428,696,972,1368,1809,2320,3096,3881,5202,6541,9049,13797,32231,156666,506984,241904,39862,13420,6935,4399,2877,2116,1637,1277,1063,771,578,406,293,222,187,140,111,82,73,66,43,43,39,31,29,26,26,19,21,12,13,5,7,4,10,2,6,2,2,3,2,3,2,0,6,1,3,4,2,0,2,2,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,5,9,7,8,33,25,17,23,28,41,53,87,118,94,135,197,204,217,314,438,552,732,1005,1309,1725,2336,3102,4222,5666,8248,14169,40354,241904,3066188,954931,39813,16319,9276,5971,3957,2749,2041,1496,1216,1007,706,528,364,276,251,164,170,88,74,65,58,48,32,35,37,25,20,22,20,9,13,13,14,8,10,6,5,3,1,3,5,3,4,5,3,4,5,3,3,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,6,7,6,7,5,13,17,17,26,35,34,59,109,75,97,131,177,201,217,242,345,371,580,721,840,1167,1583,2202,3179,4598,7098,13130,39862,954931,5065854,256482,47327,23703,13983,8892,5772,4010,2679,1917,1467,1141,932,658,420,364,275,215,120,107,94,73,41,32,51,44,28,37,25,18,18,15,17,13,8,7,4,5,3,5,3,6,3,5,2,3,0,4,2,3,2,1,2,1,2,1,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4,1,2,1,0,4,7,14,13,16,23,29,34,66,72,90,99,150,160,197,230,284,248,364,442,599,696,886,1176,1613,2349,3761,6500,13420,39813,256482,432502,83284,37366,24384,16824,11454,8043,5565,3898,2831,1856,1364,1066,874,637,445,359,251,184,142,101,68,58,39,37,36,31,28,25,19,9,16,13,7,6,4,7,3,7,4,5,3,2,3,1,1,1,1,0,2,3,1,2,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,7,13,13,15,25,23,39,40,40,62,68,115,98,124,177,205,234,274,336,338,468,655,766,1050,1509,2110,3673,6935,16319,47327,83284,85994,40386,25022,18645,14614,11466,8471,6557,4828,3596,2636,1850,1339,1049,771,636,457,317,249,187,127,76,77,54,32,37,24,23,23,21,17,16,13,4,11,7,4,4,2,5,7,4,3,5,4,3,4,4,6,3,2,3,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,4,6,11,14,15,20,29,26,38,44,54,79,73,96,146,139,171,214,228,277,336,502,615,774,1097,1627,2322,4399,9276,23703,37366,40386,39836,26962,18344,13926,11569,9944,8105,6306,5020,3956,3037,2305,1686,1215,988,771,590,409,327,249,142,103,74,60,53,39,32,17,25,19,22,19,9,9,10,9,3,1,5,2,8,5,3,3,7,0,1,3,4,1,2,2,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,4,1,5,2,3,6,11,15,8,28,23,32,35,43,48,55,65,81,96,102,132,201,210,237,260,365,426,599,804,1163,1718,2877,5971,13983,24384,25022,26962,27984,21056,15066,11614,9420,7855,7151,6252,4883,3893,3250,2583,1925,1542,1122,850,669,516,417,291,224,146,95,65,45,42,28,28,31,25,19,15,11,5,5,6,12,6,6,4,8,3,7,1,2,4,4,0,1,3,3,0,1,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,4,5,8,13,11,12,22,18,34,34,32,45,59,69,67,101,110,151,158,207,238,258,353,470,653,897,1389,2116,3957,8892,16824,18645,18344,21056,23078,18053,13207,10290,8263,6782,6071,5570,4642,3749,3293,2693,2269,1651,1271,998,748,634,458,383,262,193,127,61,50,36,30,26,24,11,23,7,13,12,6,8,3,5,7,7,6,2,3,3,0,4,4,4,3,2,1,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
